comparison,sample_id,model_a,model_b,temperature_a,temperature_b,repeat_a,repeat_b,token,logprob_a,logprob_b,logprob_delta_b_minus_a,probability_delta_b_minus_a
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,D,-25.125001907348633,-25.125001907348633,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,E,-1.8624639324116288e-06,-1.8624639324116288e-06,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,F,-13.250001907348633,-13.250001907348633,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,G,-29.500001907348633,-29.500001907348633,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,	E,-29.0000057220459,-29.875001907348633,-0.8749961853027344,-1.483295515764284e-13
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2, E,-22.1250057220459,-22.250001907348633,-0.12499618530273438,-2.8924707443011e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,A,-20.8750057220459,-22.250001907348633,-1.3749961853027344,-6.419681663060381e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,B,-20.5000057220459,-21.250001907348633,-0.7499961853027344,-6.596164394269998e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,C,-22.1250057220459,-22.750001907348633,-0.6249961853027344,-1.1440339521214431e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,D,-24.1250057220459,-24.375001907348633,-0.24999618530273438,-7.369209295138623e-12
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,E,-6.2729995988775045e-06,-2.339278580620885e-06,3.9337210182566196e-06,3.933704079139844e-06
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,F,-12.000006675720215,-13.000001907348633,-0.999995231628418,-3.883846240673545e-06
gpt-4.1-mini-2025-04-14: T0 -> T1,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,G,-27.0000057220459,-27.625001907348633,-0.6249961853027344,-8.734807014021942e-13
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,	C,-27.0,-27.625,-0.625,-8.734895372557663e-13
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0, C,-22.25,-22.375,-0.125,-2.5526842132070514e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,A,-28.125,-27.125,1.0,1.0484846911536988e-12
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,C,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,D,-23.375,-24.625,-1.25,-5.032195942089943e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,	C,-27.125,-28.25,-1.125,-1.1201843371388277e-12
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1, C,-22.5,-23.25,-0.75,-8.927019333197372e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,A,-28.375,-28.0,0.375,2.1622070441690502e-13
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,C,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,D,-23.625,-24.375,-0.75,-2.8981788526782168e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,	C,-26.5,-27.625,-1.125,-2.0927798594385086e-12
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2, C,-22.25,-22.375,-0.125,-2.5526842132070514e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,A,-28.0,-27.125,0.875,9.67238348220211e-13
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,C,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,D,-24.625,-24.625,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,	B,-23.0,-23.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0, B,-22.25,-22.875,-0.625,-1.0096166320569201e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,A,-18.875,-18.5,0.375,2.888649545926914e-09
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,B,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,C,-21.375,-20.0,1.375,1.540012373649704e-09
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,D,-22.375,-22.25,0.125,2.5526842132070514e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,E,-25.875,-25.25,0.625,5.026585228555041e-12
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,F,-23.0,-22.5,0.5,6.657099594449414e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,G,-25.0,-24.25,0.75,1.5512833527880705e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,N,-24.75,-23.375,1.375,5.269632560297521e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,	B,-24.375,-24.375,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1, B,-23.875,-23.875,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,A,-20.25,-20.25,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,B,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,C,-22.0,-22.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,D,-24.0,-24.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,E,-27.375,-27.375,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,F,-24.625,-24.625,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,G,-26.5,-26.5,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,N,-26.625,-26.625,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,	B,-24.625,-23.0,1.625,8.241195722679673e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2, B,-23.875,-22.875,1.0,7.350445161251972e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,A,-20.0,-18.5,1.5,7.176296039532036e-09
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,B,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,C,-22.0,-20.0,2.0,1.7822068131516655e-09
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,D,-24.125,-22.25,1.875,1.8392854808623758e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,E,-27.5,-25.25,2.25,9.675949704241338e-12
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,F,-24.875,-22.5,2.375,1.5345269015465014e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,G,-26.5,-24.25,2.25,2.63019582541229e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_04_ketchup_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,N,-26.75,-23.375,3.375,6.811543573928838e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0, F,-21.7502384185791,-21.7502384185791,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,A,-10.500238418579102,-10.500238418579102,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,B,-13.500238418579102,-13.500238418579102,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,C,-20.5002384185791,-20.5002384185791,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,D,-8.500238418579102,-8.500238418579102,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,E,-12.000238418579102,-12.000238418579102,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,F,-0.00023858259373810142,-0.00023858259373810142,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,G,-16.5002384185791,-16.5002384185791,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,N,-23.3752384185791,-23.3752384185791,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1, F,-22.625028610229492,-23.250459671020508,-0.6254310607910156,-6.942232525463929e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,A,-15.750028610229492,-11.000460624694824,4.749567985534668,1.6549515455438268e-05
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,B,-18.250028610229492,-16.375459671020508,1.8745689392089844,6.544789353854219e-08
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,C,-24.125028610229492,-23.375459671020508,0.7495689392089844,3.718189364371082e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,D,-10.500028610229492,-7.750460624694824,2.749567985534668,0.00040300851407691277
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,E,-14.000028610229492,-11.250460624694824,2.749567985534668,1.2169802622039377e-05
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,F,-2.856408536899835e-05,-0.00046045915223658085,-0.0004318950668675825,-0.00043178947977107196
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,G,-22.625028610229492,-22.000459671020508,0.6245689392089844,1.2951341908556934e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,N,-26.625028610229492,-29.750459671020508,-3.1254310607910156,-2.614521013785549e-12
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2, F,-22.625028610229492,-22.625028610229492,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,A,-15.750028610229492,-15.750028610229492,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,B,-18.250028610229492,-18.250028610229492,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,C,-24.125028610229492,-24.125028610229492,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,D,-10.500028610229492,-10.500028610229492,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,E,-14.000028610229492,-14.000028610229492,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,F,-2.856408536899835e-05,-2.856408536899835e-05,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,G,-22.625028610229492,-22.625028610229492,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,N,-26.625028610229492,-26.625028610229492,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0, E,-22.398273468017578,-22.125076293945312,0.2731971740722656,5.884416451534355e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,A,-3.7732739448547363,-9.500076293945312,-5.726802349090576,-0.022901869393403024
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,B,-13.523274421691895,-16.125076293945312,-2.601801872253418,-1.240114899260936e-06
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,C,-20.523273468017578,-23.250076293945312,-2.7268028259277344,-1.141479935803742e-09
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,D,-15.398274421691895,-18.000076293945312,-2.601801872253418,-1.9017777926006264e-07
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,E,-0.023274015635252,-7.588793960167095e-05,0.023198127695650328,0.02292937968152209
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,F,-10.523274421691895,-14.000076293945312,-3.476801872253418,-2.607148983736682e-05
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,G,-21.398273468017578,-24.500076293945312,-3.1018028259277344,-4.862569336194503e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1, E,-22.125076293945312,-22.398273468017578,-0.2731971740722656,-5.884416451534355e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,A,-9.500076293945312,-3.7732739448547363,5.726802349090576,0.022901869393403024
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,B,-16.125076293945312,-13.523274421691895,2.601801872253418,1.240114899260936e-06
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,C,-23.250076293945312,-20.523273468017578,2.7268028259277344,1.141479935803742e-09
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,D,-18.000076293945312,-15.398274421691895,2.601801872253418,1.9017777926006264e-07
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,E,-7.588793960167095e-05,-0.023274015635252,-0.023198127695650328,-0.02292937968152209
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,F,-14.000076293945312,-10.523274421691895,3.476801872253418,2.607148983736682e-05
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,G,-24.500076293945312,-21.398273468017578,3.1018028259277344,4.862569336194503e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2, E,-22.125076293945312,-25.436973571777344,-3.3118972778320312,-2.371794625665054e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,A,-9.500076293945312,-0.061973292380571365,9.438103001564741,0.9398331430413834
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,B,-16.125076293945312,-13.811973571777344,2.3131027221679688,9.04238882193242e-07
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,C,-23.250076293945312,-20.936973571777344,2.3131027221679688,7.276708775390831e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,D,-18.000076293945312,-16.561973571777344,1.4381027221679688,4.892555568427494e-08
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,E,-7.588793960167095e-05,-2.8119733333587646,-2.811897445419163,-0.9398378099238995
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,F,-14.000076293945312,-12.311973571777344,1.6881027221679688,3.666103528410761e-06
gpt-4.1-mini-2025-04-14: T0 -> T1,task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,2,2,G,-24.500076293945312,-22.436973571777344,2.0631027221679688,1.573008302969327e-10
gpt-4.1-mini-2025-04-14: T0 -> T1,task_06_butter_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,	G,-27.875,-28.375,-0.5,-3.0828487222932366e-13
gpt-4.1-mini-2025-04-14: T0 -> T1,task_06_butter_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0, G,-22.0,-22.25,-0.25,-6.170281577899076e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_06_butter_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,E,-30.0,-30.5,-0.5,-3.681937736207452e-14
gpt-4.1-mini-2025-04-14: T0 -> T1,task_06_butter_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,G,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T1,task_06_butter_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,0,0,N,-24.75,-27.0,-2.25,-1.5952944091607306e-11
gpt-4.1-mini-2025-04-14: T0 -> T1,task_06_butter_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,1.0,1,1,	G,-28.375,-28.5,-0.125,-5.5839740439160824e-14
