model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/Waterproof_Male/M16_Hex_Nut.json,0.3915946999914013,A,0.7346273619545629,0.04637548204737926,0.21572418961207288,-0.30839189887046814,-3.070984363555908,-1.533754587173462,0.0032729663859849545
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,M16_Hex_Nut,False,True,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/M12_Hex_Nut/M16_Hex_Nut.json,0.3621007000328973,A,0.887398185964506,0.026320785319534693,0.08507237205973193,-0.11946148425340652,-3.6373963356018066,-2.4642529487609863,0.0012086566562272694
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,M16_Hex_Nut,True,True,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/M16_Hex_Nut/M16_Hex_Nut.json,0.3667591999983415,A,0.9443078055110133,0.01407276314027419,0.04063468183434407,-0.05730310082435608,-4.263514041900635,-3.2031333446502686,0.0009847495143684437
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/M16_Hex_Nut.json,0.3829616999719292,A,0.8599063120251513,0.03310253452746493,0.10507250043774136,-0.15093183517456055,-3.4081454277038574,-2.2531046867370605,0.001918653009642446
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/M16_Hex_Nut.json,0.40353569999570027,A,0.7755976904628409,0.03716830883619248,0.18551714364463892,-0.254121333360672,-3.2922987937927246,-1.684607982635498,0.0017168570563277363
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/M16_Hex_Nut.json,0.4171525000128895,A,0.8056030217958917,0.04566694797886469,0.14590639036969202,-0.21616418659687042,-3.0863804817199707,-1.9247900247573853,0.002823639855551563
qwen3.5:9b,state_101,USB_Male,USB connector + cable,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/USB_Male/M16_Hex_Nut.json,0.4172139000147581,A,0.4040168006153569,0.2699120474004303,0.32019848466598694,-0.906298816204071,-1.3096591234207153,-1.1388142108917236,0.005872667318225888
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/state_101/M16_Hex_Nut.png,1c1870e789ce383e3b64a161e64f0093e715e0263666f4e81c66af34b957e0f0,raw/qwen3.5-9b/state_101/DSUB_Male/M16_Hex_Nut.json,0.4108097999705933,A,0.7637605152705392,0.08510355248836843,0.1481475924186823,-0.2695010006427765,-2.4638864994049072,-1.9095462560653687,0.00298833982240998
qwen3.5:9b,state_101,Gear_Large,Large gear,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/Gear_Large/RGOCG16-50_16mm.json,0.5189452999620698,C,0.022538000772852618,0.4468092933824265,0.5266216278147965,-3.7925524711608887,-0.8056234121322632,-0.6412729620933533,0.0040310780299244175
qwen3.5:9b,state_101,Gear_Medium,Medium gear,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/Gear_Medium/RGOCG16-50_16mm.json,0.3518859999603592,B,0.016238359406809105,0.4947099581261327,0.48454215547167867,-4.1203789710998535,-0.7037836313247681,-0.7245508432388306,0.0045095269953795425
qwen3.5:9b,state_101,Gear_Small,Small gear,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/Gear_Small/RGOCG16-50_16mm.json,0.36856919998535886,B,0.008793522985206524,0.6485119992207117,0.34060629251914587,-4.733739852905273,-0.4330747723579407,-1.0770280361175537,0.0020881852749359275
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/Waterproof_Male/RGOCG16-50_16mm.json,0.37105240003438666,C,0.06998691697715534,0.17545515017208738,0.7503923206063231,-2.659446954727173,-1.740371823310852,-0.28715911507606506,0.004165612244434236
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/M12_Hex_Nut/RGOCG16-50_16mm.json,0.3798370999866165,B,0.052870729806139063,0.5013165481692221,0.44226856012959137,-2.9399054050445557,-0.6905175447463989,-0.8158379793167114,0.0035441618950474707
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/M16_Hex_Nut/RGOCG16-50_16mm.json,0.387522800010629,B,0.029589663324275154,0.651601903654272,0.3166623697811667,-3.5203301906585693,-0.4283214807510376,-1.1499191522598267,0.002146063240286211
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,RGOCG16-50_16mm,True,True,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/RGOCG16-50_16mm.json,0.3940641000517644,A,0.9777122742657071,0.004195965297639103,0.016888950364159012,-0.02253985032439232,-5.473631858825684,-4.0810956954956055,0.0012028100724947866
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/RGOCG16-50_16mm.json,0.39882060000672936,A,0.9805344944238391,0.0032481611815168066,0.014960619046855491,-0.019657453522086143,-5.729666233062744,-4.202333927154541,0.0012567253477885343
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.38296299998182803,A,0.9787302606558917,0.003552032074031584,0.016905636943058733,-0.02149919979274273,-5.640235424041748,-4.080108165740967,0.0008120703270180218
qwen3.5:9b,state_101,USB_Male,USB connector + cable,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/USB_Male/RGOCG16-50_16mm.json,0.4139067999785766,B,0.03656903418298924,0.7873382611107455,0.17298527770603542,-3.308553457260132,-0.23909731209278107,-1.7545487880706787,0.003107427000229812
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,RGOCG16-50_16mm,False,False,False,input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,raw/qwen3.5-9b/state_101/DSUB_Male/RGOCG16-50_16mm.json,0.3958888000342995,C,0.2848214593045799,0.1387153473388105,0.5706512413141448,-1.2558927536010742,-1.9753313064575195,-0.560977041721344,0.005811952042464763
qwen3.5:9b,state_101,Gear_Large,Large gear,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/Gear_Large/RGOCG12-50_12mm.json,0.48210319998906925,C,0.06283265602930709,0.227626124175167,0.7053442080727902,-2.767280340194702,-1.480050802230835,-0.34906935691833496,0.004197011722735677
qwen3.5:9b,state_101,Gear_Medium,Medium gear,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/Gear_Medium/RGOCG12-50_12mm.json,0.35174620000179857,C,0.06382427193192435,0.2860269027888602,0.6417671951263303,-2.751621723175049,-1.2516694068908691,-0.4435296654701233,0.008381630152885178
qwen3.5:9b,state_101,Gear_Small,Small gear,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/Gear_Small/RGOCG12-50_12mm.json,0.36124400002881885,C,0.03156372847588379,0.32553012645617907,0.6398308259982626,-3.455746650695801,-1.1223002672195435,-0.44655147194862366,0.00307531906967462
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/Waterproof_Male/RGOCG12-50_12mm.json,0.3750568999676034,C,0.0663469185486004,0.0587000050611707,0.8695049304615162,-2.712857961654663,-2.835315465927124,-0.1398312747478485,0.005448145928712678
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/M12_Hex_Nut/RGOCG12-50_12mm.json,0.36336020001908764,C,0.04820566295331613,0.40069708763786654,0.5472379309535105,-3.0322787761688232,-0.9145495295524597,-0.6028715968132019,0.0038593184553068483
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/M16_Hex_Nut/RGOCG12-50_12mm.json,0.3743665000074543,C,0.04357623603127762,0.4129322864079457,0.539536840394856,-3.1332433223724365,-0.8844716548919678,-0.61704421043396,0.003954637165920594
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.3854287000140175,A,0.9579920758060704,0.006993709086063977,0.0331191755913926,-0.04291577264666557,-4.962744235992432,-3.4076428413391113,0.0018950395164729628
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,RGOCG12-50_12mm,True,True,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.38999260001583025,A,0.9586843836921519,0.007358462003292259,0.03157221824527965,-0.04219336807727814,-4.911904335021973,-3.455477714538574,0.0023849360592761437
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.37277169997105375,A,0.9713151457374971,0.004721651991793706,0.022523035233671575,-0.029104305431246758,-5.355596542358398,-3.7932167053222656,0.001440167037037532
qwen3.5:9b,state_101,USB_Male,USB connector + cable,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/USB_Male/RGOCG12-50_12mm.json,0.4017801000154577,B,0.13976511237554376,0.4980583131813397,0.3558756033689887,-1.96779203414917,-0.6970381140708923,-1.0331740379333496,0.006300971074127859
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,RGOCG12-50_12mm,False,False,False,input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,raw/qwen3.5-9b/state_101/DSUB_Male/RGOCG12-50_12mm.json,0.42172750004101545,C,0.19707345194882295,0.12013929332159397,0.6765390559146126,-1.6241787672042847,-2.11910343170166,-0.39076510071754456,0.006248198814970518
qwen3.5:9b,state_101,Gear_Large,Large gear,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/Gear_Large/RGOCG8-50_8mm.json,0.4971611999790184,C,0.022701877565067457,0.3141450139481743,0.6585568864531727,-3.7853076457977295,-1.1579005718231201,-0.41770437359809875,0.004596222033585562
qwen3.5:9b,state_101,Gear_Medium,Medium gear,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/Gear_Medium/RGOCG8-50_8mm.json,0.3545382000156678,C,0.029231981202893043,0.34828389920404174,0.6180015256745416,-3.53249192237854,-1.0547373294830322,-0.4812643527984619,0.00448259391852357
qwen3.5:9b,state_101,Gear_Small,Small gear,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/Gear_Small/RGOCG8-50_8mm.json,0.36796960001811385,C,0.012149750506761377,0.4606185637608662,0.5227132879763979,-4.410446643829346,-0.7751849889755249,-0.6487221717834473,0.0045183977559745125
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/Waterproof_Male/RGOCG8-50_8mm.json,0.38837999996030703,C,0.06054977170219912,0.25843279183471796,0.6723955925685535,-2.8042895793914795,-1.3531196117401123,-0.3969084322452545,0.008621843894529357
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/M12_Hex_Nut/RGOCG8-50_8mm.json,0.3716368000023067,B,0.027444659675558602,0.5911096202610473,0.3763697793439248,-3.59558367729187,-0.5257537961006165,-0.9771831631660461,0.005075940719469263
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/M16_Hex_Nut/RGOCG8-50_8mm.json,0.37911680003162473,B,0.01921081356643984,0.5601846520069598,0.41707508669324317,-3.952281951904297,-0.5794888138771057,-0.8744890093803406,0.0035294477333571717
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/RGOCG8-50_8mm.json,0.39463709999108687,A,0.968931974073572,0.005330744477231963,0.023620151366856815,-0.03156087175011635,-5.234264373779297,-3.745655059814453,0.002117130082339269
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/RGOCG8-50_8mm.json,0.3834232999943197,A,0.9735861419485267,0.004492159505889699,0.02053498783498652,-0.026768971234560013,-5.405421733856201,-3.885625123977661,0.00138671071059715
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,RGOCG8-50_8mm,True,True,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/RGOCG8-50_8mm.json,0.4090038999565877,A,0.9820275313053949,0.003223048231466573,0.013466817416652203,-0.018135935068130493,-5.737427711486816,-4.307526588439941,0.001282603046486308
qwen3.5:9b,state_101,USB_Male,USB connector + cable,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/USB_Male/RGOCG8-50_8mm.json,0.423657400009688,B,0.09845107236861057,0.6373453652748251,0.25977017823928916,-2.3181955814361572,-0.4504435956478119,-1.347957968711853,0.004433384117275119
qwen3.5:9b,state_101,DSUB_Male,DSUB connector,RGOCG8-50_8mm,False,False,False,input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,raw/qwen3.5-9b/state_101/DSUB_Male/RGOCG8-50_8mm.json,0.4008667999878526,C,0.22264278430121262,0.15515868989859025,0.6166188788499508,-1.50218665599823,-1.8633068799972534,-0.48350414633750916,0.005579646950246264
qwen3.5:9b,state_101,Gear_Large,Large gear,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/Gear_Large/USB_Male.json,0.7184565999777988,B,0.00574505815477649,0.6704105643647884,0.31956471676732906,-5.159415245056152,-0.39986497163772583,-1.1407954692840576,0.004279660713106148
qwen3.5:9b,state_101,Gear_Medium,Medium gear,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/Gear_Medium/USB_Male.json,0.3156987000256777,B,0.006498450835603387,0.5935404943661581,0.39562156248988867,-5.036191463470459,-0.5216498374938965,-0.9272971749305725,0.004339492308349846
qwen3.5:9b,state_101,Gear_Small,Small gear,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/Gear_Small/USB_Male.json,0.31787239998811856,B,0.012909405094243306,0.5719076853165206,0.4082760028170368,-4.349799156188965,-0.5587776899337769,-0.8958118557929993,0.006906906772199295
qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/Waterproof_Male/USB_Male.json,0.3328044000081718,A,0.970141410509952,0.007434834914139459,0.019146760936467996,-0.030313434079289436,-4.901578903198242,-3.9556217193603516,0.003276993639440673
qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/M12_Hex_Nut/USB_Male.json,0.3910868000239134,B,0.0021878510093664046,0.7325039549624552,0.2621480524755964,-6.12483549118042,-0.3112865388393402,-1.3388458490371704,0.00316014155258193
qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/M16_Hex_Nut/USB_Male.json,0.3218294999678619,B,0.002477376755636052,0.7803636209826897,0.21443409419507853,-6.000555038452148,-0.2479952871799469,-1.5397528409957886,0.0027249080665956438
qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/USB_Male.json,0.4170382999582216,B,0.27553248495830235,0.367931127503296,0.3443758327834569,-1.289049744606018,-0.9998595118522644,-1.0660216808319092,0.012160554754944819
qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/USB_Male.json,0.41951580002205446,B,0.26204725779964383,0.41834163925193185,0.3065192095692075,-1.3392304182052612,-0.8714568614959717,-1.1824748516082764,0.01309189337921679
qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,USB_Male,False,False,True,input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/USB_Male.json,0.4232056000037119,A,0.3769756538667733,0.32410978332170964,0.28854594019561897,-0.9755746722221375,-1.1266729831695557,-1.2429009675979614,0.010368622615898104
